poll_id,survey_date,surveyor,client,method,sample_size,region,target,response_rate,margin_of_error,confidence_level,weighting,candidate_name,party,support_rate
301,2026-03-03~04,서던포스트,KNN,모바일 웹조사,1007,경상남도,경상남도 거주 만 18세 이상 남녀,2.70%,±3.1%p,95%,성·연령·지역별 가중(셀가중),박완수,국민의힘,26.6
301,2026-03-03~04,서던포스트,KNN,모바일 웹조사,1007,경상남도,경상남도 거주 만 18세 이상 남녀,2.70%,±3.1%p,95%,성·연령·지역별 가중(셀가중),조해진,국민의힘,5.6
301,2026-03-03~04,서던포스트,KNN,모바일 웹조사,1007,경상남도,경상남도 거주 만 18세 이상 남녀,2.70%,±3.1%p,95%,성·연령·지역별 가중(셀가중),전희영,진보당,1.2
302,2026-03-03~04,서던포스트,KNN,모바일 웹조사,1007,경상남도,경상남도 거주 만 18세 이상 남녀,2.70%,±3.1%p,95%,성·연령·지역별 가중(셀가중),김경수,더불어민주당,36.4
302,2026-03-03~04,서던포스트,KNN,모바일 웹조사,1007,경상남도,경상남도 거주 만 18세 이상 남녀,2.70%,±3.1%p,95%,성·연령·지역별 가중(셀가중),박완수,국민의힘,34
303,2026-03-03~04,서던포스트,KNN,모바일 웹조사,1007,경상남도,경상남도 거주 만 18세 이상 남녀,2.70%,±3.1%p,95%,성·연령·지역별 가중(셀가중),김경수,더불어민주당,40.6
303,2026-03-03~04,서던포스트,KNN,모바일 웹조사,1007,경상남도,경상남도 거주 만 18세 이상 남녀,2.70%,±3.1%p,95%,성·연령·지역별 가중(셀가중),조해진,국민의힘,24.8
304,2026-03-03~04,서던포스트,KNN,모바일 웹조사,1007,경상남도,경상남도 거주 만 18세 이상 남녀,2.70%,±3.1%p,95%,성·연령·지역별 가중(셀가중),박완수,국민의힘,34.7
304,2026-03-03~04,서던포스트,KNN,모바일 웹조사,1007,경상남도,경상남도 거주 만 18세 이상 남녀,2.70%,±3.1%p,95%,성·연령·지역별 가중(셀가중),조해진,국민의힘,9.3
305,2026-03-03~04,서던포스트,KNN,모바일 웹조사,1013,부산광역시,부산시 거주 만 18세 이상 남녀,3.40%,±3.1%p,95%,성·연령·지역별 가중(셀가중),전재수,더불어민주당,29
305,2026-03-03~04,서던포스트,KNN,모바일 웹조사,1013,부산광역시,부산시 거주 만 18세 이상 남녀,3.40%,±3.1%p,95%,성·연령·지역별 가중(셀가중),박형준,국민의힘,17.5
305,2026-03-03~04,서던포스트,KNN,모바일 웹조사,1013,부산광역시,부산시 거주 만 18세 이상 남녀,3.40%,±3.1%p,95%,성·연령·지역별 가중(셀가중),주진우,국민의힘,13.7
305,2026-03-03~04,서던포스트,KNN,모바일 웹조사,1013,부산광역시,부산시 거주 만 18세 이상 남녀,3.40%,±3.1%p,95%,성·연령·지역별 가중(셀가중),조국,조국혁신당,5
305,2026-03-03~04,서던포스트,KNN,모바일 웹조사,1013,부산광역시,부산시 거주 만 18세 이상 남녀,3.40%,±3.1%p,95%,성·연령·지역별 가중(셀가중),이재성,더불어민주당,4.5
305,2026-03-03~04,서던포스트,KNN,모바일 웹조사,1013,부산광역시,부산시 거주 만 18세 이상 남녀,3.40%,±3.1%p,95%,성·연령·지역별 가중(셀가중),정이한,개혁신당,0.4
305,2026-03-03~04,서던포스트,KNN,모바일 웹조사,1013,부산광역시,부산시 거주 만 18세 이상 남녀,3.40%,±3.1%p,95%,성·연령·지역별 가중(셀가중),윤택근,진보당,0.7
306,2026-03-03~04,서던포스트,KNN,모바일 웹조사,1013,부산광역시,부산시 거주 만 18세 이상 남녀,3.40%,±3.1%p,95%,성·연령·지역별 가중(셀가중),전재수,더불어민주당,40.2
306,2026-03-03~04,서던포스트,KNN,모바일 웹조사,1013,부산광역시,부산시 거주 만 18세 이상 남녀,3.40%,±3.1%p,95%,성·연령·지역별 가중(셀가중),박형준,국민의힘,26.7
307,2026-03-03~04,서던포스트,KNN,모바일 웹조사,1013,부산광역시,부산시 거주 만 18세 이상 남녀,3.40%,±3.1%p,95%,성·연령·지역별 가중(셀가중),전재수,더불어민주당,40.1
307,2026-03-03~04,서던포스트,KNN,모바일 웹조사,1013,부산광역시,부산시 거주 만 18세 이상 남녀,3.40%,±3.1%p,95%,성·연령·지역별 가중(셀가중),주진우,국민의힘,27.7
308,2026-03-03~04,서던포스트,KNN,모바일 웹조사,1013,부산광역시,부산시 거주 만 18세 이상 남녀,3.40%,±3.1%p,95%,성·연령·지역별 가중(셀가중),이재성,더불어민주당,30.9
308,2026-03-03~04,서던포스트,KNN,모바일 웹조사,1013,부산광역시,부산시 거주 만 18세 이상 남녀,3.40%,±3.1%p,95%,성·연령·지역별 가중(셀가중),박형준,국민의힘,31.3
309,2026-03-03~04,서던포스트,KNN,모바일 웹조사,1013,부산광역시,부산시 거주 만 18세 이상 남녀,3.40%,±3.1%p,95%,성·연령·지역별 가중(셀가중),이재성,더불어민주당,31.7
309,2026-03-03~04,서던포스트,KNN,모바일 웹조사,1013,부산광역시,부산시 거주 만 18세 이상 남녀,3.40%,±3.1%p,95%,성·연령·지역별 가중(셀가중),주진우,국민의힘,30.3
310,2026-03-03~04,서던포스트,KNN,모바일 웹조사,1013,부산광역시,부산시 거주 만 18세 이상 남녀,3.40%,±3.1%p,95%,성·연령·지역별 가중(셀가중),전재수,더불어민주당,37.4
310,2026-03-03~04,서던포스트,KNN,모바일 웹조사,1013,부산광역시,부산시 거주 만 18세 이상 남녀,3.40%,±3.1%p,95%,성·연령·지역별 가중(셀가중),이재성,더불어민주당,10.6
311,2026-03-03~04,서던포스트,KNN,모바일 웹조사,1013,부산광역시,부산시 거주 만 18세 이상 남녀,3.40%,±3.1%p,95%,성·연령·지역별 가중(셀가중),박형준,국민의힘,24.1
311,2026-03-03~04,서던포스트,KNN,모바일 웹조사,1013,부산광역시,부산시 거주 만 18세 이상 남녀,3.40%,±3.1%p,95%,성·연령·지역별 가중(셀가중),주진우,국민의힘,20.1
312,2026-03-03~04,(주)시그널앤펄스,프레시안,무선 ARS 전화조사 (가상번호 100%),500,경기도 부천시,부천시 거주 만 18세 이상 남녀,4.50%,±4.4%p,95%,성·연령·지역별 가중(셀가중),조용익,더불어민주당,26.7
312,2026-03-03~04,(주)시그널앤펄스,프레시안,무선 ARS 전화조사 (가상번호 100%),500,경기도 부천시,부천시 거주 만 18세 이상 남녀,4.50%,±4.4%p,95%,성·연령·지역별 가중(셀가중),한병환,더불어민주당,20
312,2026-03-03~04,(주)시그널앤펄스,프레시안,무선 ARS 전화조사 (가상번호 100%),500,경기도 부천시,부천시 거주 만 18세 이상 남녀,4.50%,±4.4%p,95%,성·연령·지역별 가중(셀가중),서진웅,더불어민주당,10.8
312,2026-03-03~04,(주)시그널앤펄스,프레시안,무선 ARS 전화조사 (가상번호 100%),500,경기도 부천시,부천시 거주 만 18세 이상 남녀,4.50%,±4.4%p,95%,성·연령·지역별 가중(셀가중),서영석,국민의힘,21.6
313,2026-03-03~04,(주)시그널앤펄스,프레시안,무선 ARS 전화조사 (가상번호 100%),500,경기도 부천시,부천시 거주 만 18세 이상 남녀,4.50%,±4.4%p,95%,성·연령·지역별 가중(셀가중),하종대,국민의힘,13.2
313,2026-03-03~04,(주)시그널앤펄스,프레시안,무선 ARS 전화조사 (가상번호 100%),500,경기도 부천시,부천시 거주 만 18세 이상 남녀,4.50%,±4.4%p,95%,성·연령·지역별 가중(셀가중),곽내경,국민의힘,8.5
313,2026-03-03~04,(주)시그널앤펄스,프레시안,무선 ARS 전화조사 (가상번호 100%),500,경기도 부천시,부천시 거주 만 18세 이상 남녀,4.50%,±4.4%p,95%,성·연령·지역별 가중(셀가중),이학환,국민의힘,4.9
314,2026-03-03~04,(주)시그널앤펄스,프레시안,무선 ARS 전화조사 (가상번호 100%),500,경기도 부천시,부천시 거주 만 18세 이상 남녀,4.50%,±4.4%p,95%,성·연령·지역별 가중(셀가중),조용익,더불어민주당,55.8
314,2026-03-03~04,(주)시그널앤펄스,프레시안,무선 ARS 전화조사 (가상번호 100%),500,경기도 부천시,부천시 거주 만 18세 이상 남녀,4.50%,±4.4%p,95%,성·연령·지역별 가중(셀가중),서영석,국민의힘,25.6
315,2026-03-03~04,(주)시그널앤펄스,프레시안,무선 ARS 전화조사 (가상번호 100%),500,경기도 부천시,부천시 거주 만 18세 이상 남녀,4.50%,±4.4%p,95%,성·연령·지역별 가중(셀가중),서진웅,더불어민주당,49.8
315,2026-03-03~04,(주)시그널앤펄스,프레시안,무선 ARS 전화조사 (가상번호 100%),500,경기도 부천시,부천시 거주 만 18세 이상 남녀,4.50%,±4.4%p,95%,성·연령·지역별 가중(셀가중),서영석,국민의힘,27.1
316,2026-03-03~04,(주)시그널앤펄스,프레시안,무선 ARS 전화조사 (가상번호 100%),500,경기도 부천시,부천시 거주 만 18세 이상 남녀,4.50%,±4.4%p,95%,성·연령·지역별 가중(셀가중),한병환,더불어민주당,49.3
316,2026-03-03~04,(주)시그널앤펄스,프레시안,무선 ARS 전화조사 (가상번호 100%),500,경기도 부천시,부천시 거주 만 18세 이상 남녀,4.50%,±4.4%p,95%,성·연령·지역별 가중(셀가중),서영석,국민의힘,27.1
317,2026-03-03~04,(주)시그널앤펄스,프레시안,무선 ARS 전화조사 (가상번호 100%),501,경기도 하남시,하남시 거주 만 18세 이상 남녀,4.60%,±4.4%p,95%,성·연령·지역별 가중(셀가중),서정완,더불어민주당,23.2
317,2026-03-03~04,(주)시그널앤펄스,프레시안,무선 ARS 전화조사 (가상번호 100%),501,경기도 하남시,하남시 거주 만 18세 이상 남녀,4.60%,±4.4%p,95%,성·연령·지역별 가중(셀가중),강병덕,더불어민주당,10.9
317,2026-03-03~04,(주)시그널앤펄스,프레시안,무선 ARS 전화조사 (가상번호 100%),501,경기도 하남시,하남시 거주 만 18세 이상 남녀,4.60%,±4.4%p,95%,성·연령·지역별 가중(셀가중),오후석,더불어민주당,5.2
318,2026-03-03~04,(주)시그널앤펄스,프레시안,무선 ARS 전화조사 (가상번호 100%),501,경기도 하남시,하남시 거주 만 18세 이상 남녀,4.60%,±4.4%p,95%,성·연령·지역별 가중(셀가중),이현재,국민의힘,44.6
318,2026-03-03~04,(주)시그널앤펄스,프레시안,무선 ARS 전화조사 (가상번호 100%),501,경기도 하남시,하남시 거주 만 18세 이상 남녀,4.60%,±4.4%p,95%,성·연령·지역별 가중(셀가중),금광역,국민의힘,6.1
318,2026-03-03~04,(주)시그널앤펄스,프레시안,무선 ARS 전화조사 (가상번호 100%),501,경기도 하남시,하남시 거주 만 18세 이상 남녀,4.60%,±4.4%p,95%,성·연령·지역별 가중(셀가중),윤완채,국민의힘,5.9
318,2026-03-03~04,(주)시그널앤펄스,프레시안,무선 ARS 전화조사 (가상번호 100%),501,경기도 하남시,하남시 거주 만 18세 이상 남녀,4.60%,±4.4%p,95%,성·연령·지역별 가중(셀가중),한태수,국민의힘,3.6
318,2026-03-03~04,(주)시그널앤펄스,프레시안,무선 ARS 전화조사 (가상번호 100%),501,경기도 하남시,하남시 거주 만 18세 이상 남녀,4.60%,±4.4%p,95%,성·연령·지역별 가중(셀가중),윤태길,국민의힘,2.7
319,2026-03-03~04,(주)시그널앤펄스,프레시안,무선 ARS 전화조사 (가상번호 100%),501,경기도 하남시,하남시 거주 만 18세 이상 남녀,4.60%,±4.4%p,95%,성·연령·지역별 가중(셀가중),강병덕,더불어민주당,36.3
319,2026-03-03~04,(주)시그널앤펄스,프레시안,무선 ARS 전화조사 (가상번호 100%),501,경기도 하남시,하남시 거주 만 18세 이상 남녀,4.60%,±4.4%p,95%,성·연령·지역별 가중(셀가중),이현재,국민의힘,43
320,2026-03-03~04,(주)시그널앤펄스,프레시안,무선 ARS 전화조사 (가상번호 100%),501,경기도 하남시,하남시 거주 만 18세 이상 남녀,4.60%,±4.4%p,95%,성·연령·지역별 가중(셀가중),서정완,더불어민주당,34.8
320,2026-03-03~04,(주)시그널앤펄스,프레시안,무선 ARS 전화조사 (가상번호 100%),501,경기도 하남시,하남시 거주 만 18세 이상 남녀,4.60%,±4.4%p,95%,성·연령·지역별 가중(셀가중),이현재,국민의힘,43.6
321,2026-03-03~04,(주)시그널앤펄스,프레시안,무선 ARS 전화조사 (가상번호 100%),501,경기도 하남시,하남시 거주 만 18세 이상 남녀,4.60%,±4.4%p,95%,성·연령·지역별 가중(셀가중),오후석,더불어민주당,30.8
321,2026-03-03~04,(주)시그널앤펄스,프레시안,무선 ARS 전화조사 (가상번호 100%),501,경기도 하남시,하남시 거주 만 18세 이상 남녀,4.60%,±4.4%p,95%,성·연령·지역별 가중(셀가중),이현재,국민의힘,44.4
322,2026-03-03~04,(주)코리아리서치인터내셔널,MBC충북,CATI,1002,충청북도,충청북도 거주 만 18세 이상 남녀,11.80%,±3.1%p,95%,성·연령·지역별 가중(셀가중),노영민,더불어민주당,15
322,2026-03-03~04,(주)코리아리서치인터내셔널,MBC충북,CATI,1002,충청북도,충청북도 거주 만 18세 이상 남녀,11.80%,±3.1%p,95%,성·연령·지역별 가중(셀가중),송기섭,더불어민주당,13
322,2026-03-03~04,(주)코리아리서치인터내셔널,MBC충북,CATI,1002,충청북도,충청북도 거주 만 18세 이상 남녀,11.80%,±3.1%p,95%,성·연령·지역별 가중(셀가중),김영환,국민의힘,13
322,2026-03-03~04,(주)코리아리서치인터내셔널,MBC충북,CATI,1002,충청북도,충청북도 거주 만 18세 이상 남녀,11.80%,±3.1%p,95%,성·연령·지역별 가중(셀가중),신용한,더불어민주당,12
322,2026-03-03~04,(주)코리아리서치인터내셔널,MBC충북,CATI,1002,충청북도,충청북도 거주 만 18세 이상 남녀,11.80%,±3.1%p,95%,성·연령·지역별 가중(셀가중),조길형,국민의힘,8
322,2026-03-03~04,(주)코리아리서치인터내셔널,MBC충북,CATI,1002,충청북도,충청북도 거주 만 18세 이상 남녀,11.80%,±3.1%p,95%,성·연령·지역별 가중(셀가중),윤갑근,국민의힘,6
322,2026-03-03~04,(주)코리아리서치인터내셔널,MBC충북,CATI,1002,충청북도,충청북도 거주 만 18세 이상 남녀,11.80%,±3.1%p,95%,성·연령·지역별 가중(셀가중),한범덕,더불어민주당,5
322,2026-03-03~04,(주)코리아리서치인터내셔널,MBC충북,CATI,1002,충청북도,충청북도 거주 만 18세 이상 남녀,11.80%,±3.1%p,95%,성·연령·지역별 가중(셀가중),윤희근,국민의힘,3
323,2026-03-03~04,(주)코리아리서치인터내셔널,MBC충북,CATI,1002,충청북도,충청북도 거주 만 18세 이상 남녀,11.80%,±3.1%p,95%,성·연령·지역별 가중(셀가중),노영민,더불어민주당,20
323,2026-03-03~04,(주)코리아리서치인터내셔널,MBC충북,CATI,1002,충청북도,충청북도 거주 만 18세 이상 남녀,11.80%,±3.1%p,95%,성·연령·지역별 가중(셀가중),송기섭,더불어민주당,16
323,2026-03-03~04,(주)코리아리서치인터내셔널,MBC충북,CATI,1002,충청북도,충청북도 거주 만 18세 이상 남녀,11.80%,±3.1%p,95%,성·연령·지역별 가중(셀가중),신용한,더불어민주당,14
323,2026-03-03~04,(주)코리아리서치인터내셔널,MBC충북,CATI,1002,충청북도,충청북도 거주 만 18세 이상 남녀,11.80%,±3.1%p,95%,성·연령·지역별 가중(셀가중),한범덕,더불어민주당,9
